gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
119402,The Witcher 3: Wild Hunt - Complete Edition,"The Witcher 3: Wild Hunt - Complete Edition (GOG/Steam v4.00 + All DLCs + Bonus Content, MULTi17) [FitGirl Repack, Selective Download - from 31.7 GB]",Hydra Library (FitGirl Repacks),110,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|related game bundle penalty|ml probability 0.90,top_candidate,likely_fp,
432,Total War: Shogun 2,"Total War: Shogun 2 - Collection (v1.1.0.6262.2931569 + 15 DLCs/Bonuses, MULTi9) [FitGirl Repack, Selective Download - from 8.7 GB]",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
80,The Witcher,The Witcher: Enhanced Edition Free Download (v1.5),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
1887,Dragon Age: Inquisition,Dragon Age: Inquisition – Digital Deluxe Edition – v1.11 + All DLCs,Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
103281,Halo Infinite,"Halo Infinite (v6.10020.17952.0 + DLCs + Multiplayer, MULTi14) [FitGirl Repack, Selective Download - from 19.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11416,Persona 3 Portable,"Persona 3 Portable (+ Ryujinx/Yuzu Switch Emulators, MULTi9) [FitGirl Repack]",Hydra Library (fitgirl),120,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|platform not in IGDB|ml probability 0.00,broad_candidate,,
7886,Crypt of the NecroDancer,Crypt of the NecroDancer - Ultimate Edition (v2.59 + All DLCs + Bonus Content + MULTi11) (From 1.7 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
119304,Spiritfarer,"Spiritfarer (+ Beverly Update + Bonus Content, MULTi11) [FitGirl Repack, Selective Download - from 1.2 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
119304,Spiritfarer,Spiritfarer (Lily Update + DLCs + MULTi11) – [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
119304,Spiritfarer,Spiritfarer (MULTi9) - [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
119304,Spiritfarer,Spiritfarer Build 23122021,Hydra Library (onlinefix),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
103292,Gears 5,Gears 5: Ultimate Edition (v1.1.97.0 + All DLCs + Multiplayer + Ultra-HD Texture Pack + MULTi15) (From 49.5 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
6707,Tales from the Borderlands,Tales from the Borderlands Complete - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
6739,Black Mesa,Black Mesa: Definitive Edition,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
3070,Euro Truck Simulator 2,"Euro Truck Simulator 2 (v1.48.5.72s + 85 DLCs, MULTi42) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
306,Far Cry,Far Cry - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|ml probability 0.95,top_candidate,,
252476,Prince of Persia: The Lost Crown,"Prince of Persia: The Lost Crown (v1.0.2 + 3 DLCs + Bonus Soundtrack + Ryujinx Switch Emulator, MULTi14) [FitGirl Repack, Selective Download - from 3.6 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
96437,Starfield,"Starfield (v1.10.31 + 2 DLCs + Bonus Artbook & OST, MULTi10) [FitGirl Repack, Selective Download - from 62.3 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
96437,Starfield,"Starfield (v1.7.23.0 + 2 DLCs + Bonus Artbook & OST, MULTi9) [FitGirl Repack, Selective Download - from 62.2 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,
19130,Sid Meier's Civilization VI,Sid Meier's Civilization VI - Digital Deluxe Edition (v1.0.11.16 + All DLCs + Bonus + MULTi12) (From 7.1 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
28512,Risk of Rain 2,"Risk of Rain 2 (v1.2.1.0 + Survivors of the Void DLC, MULTi11) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
7386,The Talos Principle,The Talos Principle: Gold Edition – v554784 + All DLCs + Bonus Content,Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
277143,The Last of Us Part II Remastered,The Last of Us Part II Remastered Free Download (v1.4.10515.636),Hydra Library (steamrip),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,
352,Battlefield: Bad Company 2,Battlefield: Bad Company 2 Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
14741,Psychonauts 2,"Psychonauts 2 (v1088619, MULTi6) [FitGirl Repack, Selective Download - from 17.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
140839,Mass Effect Legendary Edition,Mass Effect – Legendary Edition (All Three Games) (v2.0.0.48602 + All DLCs + MULTi8) (From 42.3 GB) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
36911,Dragon Ball FighterZ,Dragon Ball FighterZ: Ultimate Edition (v1.31 + 35 DLCs + MULTi13) - [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
305152,Clair Obscur: Expedition 33,Clair Obscur: Expedition 33 Free Download (v61711),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
145099,Death's Door,Death’s Door,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1278,Resistance: Fall of Man,Resistance: Fall of Man + RPCS3 Emu + Offline Co-Op/Multiplayer,Hydra Library (FitGirl Repacks),95,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|platform info present|platform not in IGDB (emulator)|hydra extra tokens (offline)|ml probability 0.59,top_candidate,,
180,Full Throttle,Full Throttle Remastered,Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
21,BioShock 2,BioShock 2 Remastered (v1.0.122864 + DLCs + MULTi7) (From 6.7 GB) – [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
55163,Resident Evil Village,"Resident Evil: Village - Gold Edition (Build 10415597/Denuvoless + All DLCs + Bonus Content + Crackfix, MULTi13) [FitGirl Repack, Selective Download - from 19.5 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
82117,Two Point Hospital,"Two Point Hospital (v1.29.36 + 15 DLCs, MULTi11) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
9061,Cuphead,"Cuphead (v1.3.2 + DLC + Bonus OSTs, MULTi12) [FitGirl Repack, Selective Download - from 3.7 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
9061,Cuphead,Cuphead Free Download (v1.3.4),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
9061,Cuphead,Cuphead Build 29062022,Hydra Library (onlinefix),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
8222,Dark Souls II: Scholar of the First Sin,Dark Souls II: Scholar of the First Sin (v1.02 + All DLCs + MULTi10) - [DODI Repack],Hydra Library (dodi),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
19085,Shadow Tactics: Blades of the Shogun,Shadow Tactics: Blades of the Shogun - Aiko's Choice (v3.2.25.f.r4769 + Soundtrack + MULTi13) - [DODI Repack],Hydra Library (DODI Repacks),70,true,"exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (aiko, choice)|ml probability 0.43",top_candidate,,
621,Call of Duty,Call of Duty Deluxe Edition Free Download (United Offensive),Hydra Library (SteamRip),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
115284,The Legend of Zelda: Link's Awakening,The Legend of Zelda: Link’s Awakening – v1.0.1 + Yuzu Emu for PC + Mods,Hydra Library (FitGirl Repacks),95,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|platform info present|platform not in IGDB (emulator)|hydra extra tokens (for)|ml probability 0.59,top_candidate,,
222341,Silent Hill 2,Silent Hill 2 (2024) – Digital Deluxe Edition (v1.1.236.114 + All DLCs + Bonus Content + MULTi14) (From 25.8 GB) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
866,Sid Meier's Civilization V,Sid Meier's Civilization V.v1.0.3.144,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3102,Kerbal Space Program,"Kerbal Space Program: Complete Edition (v1.12.4.3187 + 2 DLCs + Bonus OST, MULTi9) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
36952,Wolfenstein II: The New Colossus,"Wolfenstein II: The New Colossus [v20181127-Update 10 + All DLCs + Fast Install + MULTi9] – [DODI Repack, From 46.4 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
19459,FIFA 17,FIFA 17,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
101440,S.T.A.L.K.E.R. 2: Heart of Chornobyl,S.T.A.L.K.E.R. 2: Heart of Chornobyl - Ultimate Edition (v1.5.1 + All DLCs + Bonus Content + MULTi18) (From 132 GB) (Fast Install) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
3205,Resistance 2,Resistance 2 + RPCS3 Emu + Offline Co-Op,Hydra Library (FitGirl Repacks),100,true,phrase partially matches|title contains game name|strong title match|very high word match ratio|all main keywords present|many extra words|sequel number matches|platform info present|platform not in IGDB (emulator)|hydra extra tokens (offline)|ml probability 0.55,top_candidate,,
471,Crysis 2,"Crysis 2 Remastered (Build 9461303 + Windows 7 Fix, MULTi12) [FitGirl Repack, Selective Download - from 27.7 GB]",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
6801,Far Cry 4,"Far Cry 4: Gold Edition [v1.10 + All DLCs + MULTi16] – [DODI Repack, From 13.9 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|sequel number matches|edition variant|ml probability 0.99,top_candidate,,
19470,Injustice 2,"Injustice 2: Legendary Edition (v1.1.21.0/Denuvoless + All DLCs, MULTi9) [FitGirl Repack, Selective Download - from 28.4 GB]",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
107300,Thronebreaker: The Witcher Tales,"Thronebreaker: The Witcher Tales, v1.0.2.12",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2355,Orcs Must Die!,Orcs Must Die: Deathtrap (v1.0.6 + Supporters Pack DLC + MULTi15) [DODI Repack],Hydra Library (DODI Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (deathtrap)|ml probability 0.47,top_candidate,,
257,"Warhammer 40,000: Dawn of War","Warhammer 40,000: Dawn of War – Definitive Edition – v2.0.889.0",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
1384,Hotline Miami,Hotline Miami Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
233585,Hi-Fi Rush,Hi-Fi RUSH Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11133,Dark Souls III,Dark Souls III: Deluxe Edition (v1.15 + All DLCs + OST + MULTi12) (From 19.3 GB) - [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
103298,Doom Eternal,DOOM Eternal Free Download (v6.66 Rev 2.2),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
36550,Yakuza: Like a Dragon,"Yakuza: Like a Dragon - Legendary Hero Edition (v1.009 GOG DRM-free + 5 DLCs, MULTi11) [FitGirl Repack, Selective Download - from 17.7 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
104971,AI: The Somnium Files,AI: The Somnium Files,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11397,Yakuza 0,Yakuza 0 (Update 2 + Digital Content) -[DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
7504,The Forest,The Forest (V1.12 + MULTi16) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7348,Halo: The Master Chief Collection,Halo: The Master Chief Collection – Complete Edition (All 6 games) – v1.3528.0.0/Build 19905945,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
280,Doom 3,Doom 3: BFG Edition (v20191007 + DLCs + MULTi6) – [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
113114,The Outer Worlds,The Outer Worlds (v1.4.0.595 + Peril on Gorgon DLC + MULTi11) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
28540,Assassin's Creed Origins,"Assassin’s Creed: Origins Gold Edition [v1.5.1 + All DLCs + Crackfix + MULTI15] – [DODI Repack, From 28.4 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
2985,Persona 4 Golden,"Persona 4 Golden (+ Ryujinx/Yuzu Switch Emulators + Bonus Content, MULTi9) [FitGirl Repack]",Hydra Library (fitgirl),120,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|platform not in IGDB|ml probability 0.00,broad_candidate,,1
2985,Persona 4 Golden,Persona 4 Golden (Rev.2023 + MULTi4) – [DODI Repack],Hydra Library (dodi),120,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|platform not in IGDB|ml probability 0.00,broad_candidate,,1
2985,Persona 4 Golden,Persona 4 Golden Free Download (Rev.2023),Hydra Library (steamrip),120,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|platform not in IGDB|ml probability 0.00,broad_candidate,,1
135254,Crash Bandicoot 4: It's About Time,"Crash Bandicoot 4: It's About Time (Steam Build 9629143, MULTi11) [FitGirl Repack, Selective Download - from 13.9 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
909,Tom Clancy's Rainbow Six: Vegas,Tom Clancy’s Rainbow Six: Vegas Collection (v1.06.215 / 1.03) – [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
11208,NieR: Automata,NieR:Automata Free Download (v1.0.1787043),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
478,The Witcher 2: Assassins of Kings,The Witcher 2: Assassins of Kings - Enhanced Edition (From 9.5 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
317407,Battlefield 6,Battlefield 6 (v1.0.387 + DLCs) (From 49.5 GB) (Fast Install) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
4754,Alien: Isolation,Alien: Isolation Free Download (v1.0.4),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
164867,Dredge,"DREDGE: Digital Deluxe Edition (v1.4.0 Build 2196 + 3 DLCs + Bonus Content, MULTi11) [FitGirl Repack, Selective Download - from 365 MB]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
164867,Dredge,"DREDGE: Digital Deluxe Edition (v1.2.0 Build 1922 + 2 DLCs + Bonus Content, MULTi11) [FitGirl Repack, Selective Download - from 321 MB]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
164867,Dredge,DREDGE: Digital Deluxe Edition (v1.2.0.1922 + All DLCs + Bonus Content + MULTi11) (From 413 MB) [DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
152242,A Plague Tale: Requiem,"A Plague Tale: Requiem (v1.0.0.0 Steam/GOG + DLC, MULTi15) [FitGirl Repack, Selective Download - from 24.2 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
148241,Lies of P,Lies of P Free Download (v1.11.0.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7046,Factorio,"Factorio (v1.1.80 + Bonus Soundtrack, MULTi41) [FitGirl Repack]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
7046,Factorio,Factorio Free Download (v2.0.73),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
7046,Factorio,Factorio Free Download (v2.0.47),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
119295,Microsoft Flight Simulator,Microsoft Flight Simulator – Monkey Repack,Hydra Library (FitGirl Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (monkey)|ml probability 0.47,top_candidate,,
26765,Octopath Traveler,"OCTOPATH TRAVELER [uplate 1 + Bonus + Multi9] – [DODI Repack, from 1.3 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
21062,Sonic Mania,Sonic Mania Plus [v 1.05.0713 + DLC ] - [DODI-Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
144465,Teenage Mutant Ninja Turtles: Shredder's Revenge,"Teenage Mutant Ninja Turtles: Shredder’s Revenge (v1.0.0.311 + DLC + Bonus OSTs, MULTi10) [FitGirl Repack, Selective Download - from 330 MB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
144054,Pokémon Legends: Arceus,"Pokémon Legends: Arceus (v1.0.0 + Ryujinx Emu for PC + Windows 7 Fix, MULTi9) [FitGirl Repack]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
144054,Pokémon Legends: Arceus,Pokémon Legends: Arceus (v1.0 + MULTi9) (Ryujinx PC Emulator + Emusak) - [Sineater213 / DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
559,Call of Duty: Modern Warfare 2,Call of Duty: Modern Warfare 2 Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
134595,Hitman 3,HITMAN 3 Free Download (v3.250.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
20065,Resident Evil 4,Resident Evil 4: Remake - Gold Edition (No Denuvo) (v1.5.0.0 + All DLCs + Bonus Content + MULTi14) (From 50 GB) [DODI Repack],Hydra Library (dodi),120,false,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|platform not in IGDB|ml probability 0.17,broad_candidate,,
885,Super Meat Boy,Super Meat Boy Forever – v6754.1844.1961.152,Hydra Library (FitGirl Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (forever)|ml probability 0.47,top_candidate,,
10919,XCOM 2,XCOM 2 Build 09102018,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
562,Tom Clancy's Splinter Cell: Conviction,Tom Clancy’s Splinter Cell Conviction Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
55090,Yakuza Kiwami 2,Yakuza Kiwami 2 – v2.11,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
201156,Star Wars Jedi: Survivor,STAR WARS Jedi: Survivor Free Download (v1.0.0.11),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
